,dates,VTSMX,VFINX,VIVAX,VIMSX,VMVIX,NAESX,VISVX,VDAIX,VGSIX,VCSAX,VHT,VDE,VGTSX,VTMGX,VTRIX,VFSVX,VEIEX,EWX,FM,VNQI,EWD,EWA,EZA,GLD,PCRIX,EMB,PIGLX,VICSX,VBMFX,VIPSX,VWITX,VFSTX,VFISX
309,2018-07-12,67.48,250.26,41.34,42.35,43.62,70.41,31.25,41.07,24.50,68.26,157.40,92.12,18.43,14.42,40.43,45.65,30.37,52.50,35.06,59.98,34.55,23.04,72.35,126.30,6.80,111.84,9.65,22.87,10.46,12.75,13.88,10.53,10.47
310,2018-07-11,67.45,250.00,41.32,42.41,43.67,70.44,31.27,40.95,24.23,68.14,157.88,91.13,18.40,14.39,40.37,45.59,30.37,52.46,34.86,59.95,34.48,22.86,72.30,125.66,6.76,111.72,9.63,22.83,10.45,12.73,13.88,10.55,10.46
311,2018-07-10,67.77,251.37,41.60,42.63,43.93,70.59,31.32,41.15,24.70,68.98,158.33,92.62,18.43,14.44,40.51,45.63,30.19,52.67,34.79,60.24,34.51,22.92,72.09,126.24,6.74,112.11,9.66,22.90,10.48,12.77,13.88,10.55,10.47
312,2018-07-09,68.18,252.84,41.94,42.85,44.22,71.08,31.57,41.59,25.03,70.50,160.01,93.16,18.56,14.54,40.76,45.68,30.43,53.09,34.75,60.69,34.90,22.98,74.25,127.96,6.76,112.85,9.70,22.90,10.49,12.78,13.89,10.56,10.47
313,2018-07-08,68.13,252.72,41.89,42.87,44.22,70.84,31.45,41.46,24.88,70.20,159.09,93.38,18.56,14.53,40.73,45.63,30.54,53.24,34.68,60.43,34.88,23.17,75.08,128.38,6.75,112.11,9.71,22.86,10.48,12.76,13.88,10.56,10.47
314,2018-07-07,67.32,249.65,41.47,42.42,43.84,70.15,31.18,40.91,24.63,69.09,157.16,93.54,18.39,14.41,40.30,45.29,30.12,52.69,34.06,59.87,34.62,23.00,72.21,128.23,6.73,111.38,9.67,22.84,10.47,12.75,13.89,10.56,10.47
315,2018-07-06,66.37,246.28,40.95,41.72,43.07,68.88,30.69,40.42,24.81,69.04,155.07,92.03,18.06,14.16,39.61,44.58,29.56,51.62,33.60,59.18,33.81,22.60,69.55,126.08,6.64,111.63,9.63,22.94,10.51,12.77,13.91,10.57,10.49
316,2018-07-05,66.18,245.62,40.84,41.59,42.98,68.71,30.64,40.30,24.66,68.77,155.01,92.44,18.05,14.18,39.57,44.58,29.32,51.35,33.47,58.95,33.82,22.47,68.30,125.37,6.60,112.04,9.61,22.95,10.51,12.76,13.91,10.58,10.49
317,2018-07-04,65.31,242.25,40.33,41.07,42.50,67.96,30.33,39.94,24.64,68.14,153.32,90.80,17.85,14.03,39.11,44.10,29.02,50.64,33.23,58.43,33.40,22.12,66.31,124.77,6.55,111.86,9.59,22.96,10.51,12.76,13.92,10.56,10.49
318,2018-07-03,64.40,238.61,39.72,40.58,42.01,67.35,30.05,39.29,24.02,67.96,151.52,90.93,17.77,13.96,38.95,44.01,28.96,50.07,33.11,58.14,33.19,21.84,64.45,124.98,6.66,112.19,9.61,23.06,10.53,12.79,13.92,10.56,10.49
319,2018-07-02,66.83,247.87,41.23,42.01,43.46,69.54,30.94,40.75,24.73,69.42,157.00,93.97,18.18,14.27,39.83,44.83,29.62,51.51,33.60,59.55,34.19,22.47,67.32,124.79,6.68,113.47,9.64,23.04,10.53,12.82,13.94,10.57,10.49
320,2018-07-01,67.10,249.12,41.32,42.09,43.47,69.62,30.96,40.82,24.86,69.70,157.03,95.72,18.42,14.44,40.35,45.13,30.16,52.38,33.48,60.69,34.53,22.95,69.07,125.38,6.77,113.67,9.69,23.08,10.56,12.85,13.95,10.57,10.49
321,2018-06-30,66.04,244.80,40.70,41.60,42.95,68.97,30.68,40.27,24.83,68.98,155.30,94.77,18.23,14.28,39.88,45.19,30.03,51.59,32.55,59.85,33.68,22.73,65.27,126.71,6.82,113.46,9.69,23.21,10.59,12.89,13.90,10.57,10.51
322,2018-06-29,68.78,255.28,42.54,43.11,44.51,71.47,31.82,41.97,25.61,71.54,162.40,98.83,18.88,14.81,41.22,46.69,30.83,53.11,34.52,62.23,35.45,23.52,68.78,126.39,6.85,114.11,9.71,23.07,10.54,12.84,13.90,10.58,10.48
323,2018-06-28,70.24,260.80,43.49,44.01,45.46,72.91,32.49,42.77,25.82,72.90,164.82,103.27,19.29,15.14,42.09,47.74,31.40,54.46,35.39,63.37,36.35,23.88,71.31,128.07,6.91,115.00,9.80,23.11,10.57,12.87,13.94,10.59,10.48
324,2018-06-27,70.24,260.92,43.39,44.06,45.54,72.77,32.45,42.85,26.40,73.22,164.60,102.07,19.26,15.11,41.96,47.54,31.52,54.73,35.32,63.82,36.02,23.77,72.14,127.65,6.90,115.36,9.77,23.19,10.61,12.92,13.95,10.59,10.49
325,2018-06-26,70.24,260.79,43.41,44.05,45.57,72.98,32.57,42.92,25.93,73.52,167.05,102.04,19.24,15.11,42.02,47.50,31.35,54.56,35.11,63.68,36.01,23.75,71.58,126.80,6.93,115.19,9.75,23.25,10.60,12.90,13.96,10.59,10.49
326,2018-06-25,71.00,263.64,43.96,44.45,46.03,73.75,32.90,43.33,26.13,74.05,170.47,104.30,19.43,15.24,42.46,48.03,31.81,55.18,35.55,64.02,36.28,23.94,72.92,127.35,6.97,115.39,9.76,23.29,10.62,12.93,13.99,10.58,10.50
327,2018-06-24,71.48,265.42,44.21,44.83,46.39,74.27,33.14,43.56,26.48,74.41,170.69,105.96,19.62,15.38,42.95,48.42,32.17,55.78,36.06,65.14,36.51,24.11,75.98,128.07,6.99,116.02,9.79,23.32,10.64,12.96,14.02,10.58,10.50
328,2018-06-23,70.72,262.31,43.70,44.44,46.05,73.92,33.04,43.12,26.56,73.98,167.48,105.35,19.44,15.25,42.58,48.02,31.79,55.45,35.81,64.39,36.22,23.81,75.25,127.97,6.97,115.80,9.78,23.36,10.66,12.97,14.03,10.59,10.51
329,2018-06-22,70.68,262.15,43.63,44.47,46.13,73.91,33.04,42.92,26.61,73.93,166.10,106.28,19.49,15.30,42.69,48.16,31.82,55.46,36.00,64.49,36.58,23.88,74.93,128.83,6.97,115.64,9.78,23.32,10.63,12.95,14.03,10.60,10.51
330,2018-06-21,70.76,262.29,43.57,44.49,46.13,74.21,33.16,42.84,26.76,73.88,165.80,106.66,19.42,15.26,42.54,47.86,31.61,55.00,35.97,64.24,36.51,23.74,74.05,127.28,6.87,115.81,9.71,23.33,10.65,12.96,14.06,10.60,10.51
331,2018-06-20,70.59,261.72,43.59,44.34,46.02,73.95,33.08,42.92,26.41,74.04,166.18,106.70,19.35,15.20,42.37,47.70,31.46,55.13,36.15,63.87,36.43,23.69,73.49,126.65,6.83,115.59,9.69,23.27,10.63,12.93,14.06,10.61,10.51
332,2018-06-19,70.04,259.62,43.24,44.07,45.71,73.43,32.93,42.72,26.15,73.49,164.52,104.50,19.24,15.13,42.09,47.38,31.13,54.59,35.92,63.43,36.18,23.66,71.83,126.42,6.81,115.57,9.68,23.29,10.63,12.94,14.06,10.61,10.51
333,2018-06-18,69.65,258.48,43.09,43.73,45.34,72.62,32.56,42.39,26.02,72.66,163.76,104.61,19.13,15.06,41.88,47.12,30.93,54.16,35.94,62.85,36.05,23.61,72.35,125.86,6.82,115.90,9.68,23.33,10.65,12.96,14.07,10.61,10.51
334,2018-06-17,69.78,258.88,43.18,43.86,45.54,72.95,32.78,42.45,26.35,72.87,163.72,105.49,19.17,15.10,41.98,47.30,30.88,54.24,35.77,63.15,35.97,23.59,71.31,126.14,6.83,116.17,9.67,23.39,10.68,12.97,14.08,10.61,10.52
335,2018-06-16,69.15,256.47,42.80,43.47,45.11,72.39,32.54,42.05,26.17,72.07,162.09,104.69,19.06,15.03,41.74,47.16,30.52,53.61,35.66,62.79,35.73,23.46,70.15,127.17,6.81,116.14,9.70,23.45,10.70,12.99,14.08,10.62,10.52
336,2018-06-15,69.46,257.37,42.94,43.84,45.54,73.12,32.84,42.26,26.13,71.76,161.84,105.99,19.04,15.02,41.67,47.09,30.52,54.26,35.43,62.85,35.92,23.67,69.54,126.96,6.83,116.13,9.66,23.43,10.69,12.96,14.07,10.62,10.53
337,2018-06-14,69.04,255.65,42.64,43.59,45.29,72.90,32.74,41.95,26.34,71.77,160.72,105.11,18.88,14.89,41.31,46.65,30.27,53.93,35.17,62.51,35.60,23.54,68.71,125.44,6.79,115.96,9.61,23.44,10.69,12.96,14.07,10.62,10.53
338,2018-06-13,68.47,253.84,42.33,43.15,44.76,71.85,32.23,41.69,26.41,71.76,159.90,102.97,18.78,14.81,41.11,46.40,30.17,53.48,34.80,62.38,35.22,23.40,69.25,125.03,6.79,115.81,9.59,23.43,10.68,12.97,14.07,10.63,10.53
339,2018-06-12,68.55,254.12,42.34,43.28,44.78,72.01,32.28,41.86,26.73,72.14,160.09,103.13,18.82,14.83,41.18,46.55,30.30,53.71,34.67,62.66,35.09,23.60,70.18,124.73,6.78,116.15,9.58,23.41,10.68,12.97,14.11,10.63,10.53
340,2018-06-11,68.47,253.72,42.27,43.31,44.84,72.09,32.35,41.75,27.08,72.28,158.13,103.36,18.82,14.83,41.11,46.55,30.34,53.89,34.52,62.69,34.94,23.57,69.70,125.31,6.75,116.51,9.60,23.48,10.72,13.01,14.13,10.63,10.54
341,2018-06-10,68.34,253.30,42.23,43.14,44.68,71.89,32.26,41.63,26.94,72.10,158.89,102.78,18.83,14.85,41.08,46.61,30.27,53.78,34.49,62.35,35.08,23.70,70.56,125.33,6.76,116.72,9.61,23.47,10.72,13.03,14.13,10.63,10.54
342,2018-06-09,67.90,251.53,42.01,42.91,44.49,71.63,32.15,41.31,26.91,71.81,157.65,102.81,18.70,14.75,40.85,46.37,30.04,53.39,34.56,61.69,34.82,23.56,69.97,125.46,6.81,116.65,9.62,23.48,10.73,13.03,14.13,10.63,10.54
343,2018-06-08,67.64,250.47,41.77,42.78,44.32,71.54,32.08,41.16,27.41,71.60,157.61,102.26,18.53,14.60,40.43,46.05,29.84,53.03,34.20,61.63,34.28,23.47,70.24,124.82,6.81,116.35,9.61,23.50,10.73,13.02,14.14,10.62,10.54
344,2018-06-07,67.25,248.88,41.62,42.53,44.16,71.35,32.07,40.96,27.46,71.64,156.06,100.73,18.44,14.54,40.25,45.84,29.66,52.65,33.74,61.31,34.16,23.32,69.94,125.15,6.79,116.40,9.61,23.48,10.72,13.02,14.13,10.62,10.55
345,2018-06-06,66.70,246.82,41.42,42.23,43.89,70.76,31.82,40.78,27.56,71.97,154.14,98.95,18.24,14.41,39.88,45.35,29.08,52.00,33.12,60.50,33.90,23.17,69.99,123.65,6.77,116.10,9.60,23.54,10.75,13.04,14.13,10.62,10.55
346,2018-06-05,67.06,248.09,41.62,42.48,44.14,71.19,32.01,40.92,27.58,72.02,155.25,99.31,18.23,14.42,39.90,45.23,28.94,51.58,33.10,60.54,33.98,23.19,69.07,122.85,6.72,115.95,9.57,23.50,10.74,13.01,14.12,10.63,10.55
347,2018-06-04,66.90,247.59,41.52,42.32,43.98,70.95,31.88,40.86,27.43,72.11,155.04,99.18,18.16,14.37,39.78,44.96,28.78,51.21,32.96,60.15,33.98,23.09,69.24,122.23,6.68,115.91,9.56,23.53,10.75,13.01,14.11,10.63,10.55
348,2018-06-03,66.85,247.38,41.50,42.30,44.02,70.93,31.90,40.79,27.33,72.15,154.65,99.57,18.08,14.30,39.69,44.56,28.68,50.88,33.05,59.73,33.96,22.97,68.62,121.77,6.80,115.80,9.54,23.45,10.72,12.95,14.08,10.64,10.55
349,2018-06-02,66.89,247.63,41.52,42.24,43.94,70.83,31.86,40.75,27.18,71.98,154.58,98.56,18.08,14.30,39.68,44.58,28.69,51.12,33.07,59.64,34.04,22.97,67.70,120.94,6.72,115.74,9.53,23.42,10.71,12.94,14.06,10.64,10.55
350,2018-06-01,66.92,248.87,41.53,42.20,43.87,70.84,31.87,40.76,27.00,71.84,155.01,98.23,18.05,14.29,39.67,44.47,28.56,50.74,32.94,59.26,33.91,22.86,66.86,120.31,6.68,115.36,9.54,23.49,10.71,13.13,14.05,10.65,10.55
351,2018-05-31,66.77,248.38,41.40,42.10,43.68,70.58,31.75,40.77,27.09,71.85,155.25,96.19,17.97,14.24,39.46,44.28,28.35,50.35,32.98,59.08,33.66,22.70,65.98,120.14,6.66,115.74,9.53,23.47,10.70,13.10,14.04,10.65,10.55
352,2018-05-30,67.11,248.55,41.62,42.29,43.94,70.78,31.86,40.94,27.84,71.93,155.56,94.74,18.15,14.39,39.54,44.90,28.46,50.02,32.88,59.27,33.84,22.70,65.91,119.82,6.62,115.92,9.54,23.52,10.73,13.14,14.07,10.64,10.55
353,2018-05-29,67.35,249.36,41.73,42.45,44.07,71.16,32.06,40.95,28.44,71.89,155.76,94.71,18.18,14.42,39.59,44.91,28.41,50.25,33.10,61.46,34.16,23.30,65.93,119.73,6.61,116.17,9.56,23.58,10.76,13.17,14.11,10.64,10.56
354,2018-05-28,66.93,248.02,41.53,42.10,43.72,70.39,31.70,40.81,28.26,71.86,155.57,93.81,18.00,14.27,39.97,44.52,28.20,49.87,33.25,61.07,33.53,23.14,62.91,119.18,6.58,116.05,9.55,23.62,10.78,13.20,14.14,10.65,10.56
355,2018-05-27,66.31,245.80,41.17,41.72,43.30,69.58,31.31,40.31,28.08,71.05,153.95,93.94,17.99,14.28,39.93,44.48,28.11,50.48,33.47,61.09,33.86,23.11,61.40,118.93,6.57,115.90,9.58,23.61,10.78,13.20,14.14,10.65,10.57
356,2018-05-26,66.62,246.76,41.41,41.96,43.58,70.23,31.67,40.56,28.08,71.38,156.07,94.96,18.06,14.34,40.06,44.53,28.12,50.71,33.48,61.28,34.15,23.17,61.68,119.17,6.55,115.84,9.58,23.62,10.78,13.20,14.12,10.65,10.57
357,2018-05-25,66.62,246.87,41.50,41.99,43.65,70.09,31.66,40.51,28.04,71.55,155.54,95.07,17.99,14.29,39.94,44.31,27.99,50.30,33.47,60.71,34.31,22.83,59.87,118.15,6.55,115.51,9.54,23.55,10.75,13.18,14.10,10.64,10.56
358,2018-05-24,66.55,246.49,41.36,42.07,43.68,70.27,31.71,40.52,27.89,71.64,154.99,95.46,17.99,14.27,39.82,44.38,28.15,50.52,33.29,60.58,34.00,22.71,61.16,118.01,6.61,115.47,9.55,23.56,10.75,13.16,14.12,10.65,10.56
359,2018-05-23,66.38,245.70,41.25,42.06,43.67,70.35,31.75,40.48,27.92,71.66,154.62,94.66,17.94,14.24,39.74,44.23,27.94,50.16,33.48,60.63,33.95,22.66,61.45,118.48,6.59,115.53,9.55,23.57,10.76,13.18,14.16,10.65,10.57
360,2018-05-22,66.03,244.33,40.96,41.78,43.32,70.12,31.65,40.24,27.76,71.48,152.90,93.80,17.82,14.16,39.48,44.01,27.67,49.84,33.15,60.21,33.60,22.59,61.12,118.49,6.57,115.51,9.56,23.57,10.77,13.18,14.20,10.65,10.57
361,2018-05-21,65.77,243.57,40.89,41.52,43.09,69.56,31.44,40.19,27.69,72.05,152.50,93.42,17.80,14.14,39.40,43.98,27.71,49.75,33.04,60.18,33.71,22.60,62.15,120.07,6.59,115.75,9.59,23.61,10.78,13.20,14.21,10.65,10.57
362,2018-05-20,65.83,243.59,40.94,41.62,43.21,69.88,31.59,40.14,27.72,71.68,152.72,94.92,17.91,14.20,39.58,44.38,28.00,50.48,33.21,60.45,34.19,22.66,64.08,120.32,6.66,115.65,9.59,23.58,10.77,13.19,14.14,10.66,10.56
363,2018-05-19,66.11,244.50,41.16,41.88,43.55,70.49,31.90,40.35,27.95,71.87,153.10,95.35,17.93,14.22,39.55,44.51,28.10,50.49,33.11,60.16,34.12,22.70,63.74,121.18,6.71,115.49,9.59,23.56,10.76,13.18,14.10,10.66,10.56
364,2018-05-18,66.21,244.75,41.03,41.89,43.34,70.66,31.79,40.23,28.11,71.21,155.29,95.49,17.98,14.27,39.67,44.71,28.05,50.57,32.90,60.51,34.13,22.85,63.50,121.59,6.77,115.42,9.61,23.54,10.76,13.18,14.09,10.66,10.57
365,2018-05-17,66.35,245.24,41.05,42.00,43.36,70.85,31.86,40.45,28.04,71.06,155.49,94.49,18.05,14.31,39.87,44.83,28.22,51.11,32.77,60.49,34.28,22.77,64.02,121.10,6.70,115.49,9.59,23.48,10.73,13.12,14.04,10.66,10.57
366,2018-05-16,65.83,243.16,40.74,41.76,43.14,70.50,31.78,40.05,27.99,70.44,154.21,93.01,18.07,14.30,39.93,44.73,28.49,50.96,32.84,60.30,34.48,22.83,64.39,122.04,6.76,115.61,9.59,23.60,10.75,13.14,14.01,10.65,10.58
367,2018-05-15,65.83,243.22,40.43,41.71,42.86,70.33,31.53,39.84,27.96,70.00,153.60,92.56,18.14,14.34,40.01,44.77,28.75,51.20,32.89,60.72,34.83,22.96,64.51,122.81,6.79,116.03,9.61,23.65,10.77,13.17,14.04,10.65,10.58
368,2018-05-14,65.17,240.84,39.85,41.28,42.35,69.48,31.05,39.34,28.08,69.40,152.47,91.85,18.06,14.27,39.82,44.70,28.60,50.93,32.87,60.46,34.63,22.83,63.09,122.83,6.81,115.87,9.63,23.65,10.77,13.17,14.07,10.66,10.58
369,2018-05-13,65.22,240.91,39.84,41.38,42.39,69.74,31.10,39.31,28.21,69.34,152.52,93.00,18.17,14.36,40.06,44.93,28.80,51.18,32.79,60.83,34.81,22.93,62.78,122.32,6.82,115.82,9.63,23.63,10.77,13.17,14.10,10.66,10.58
370,2018-05-12,65.09,240.40,39.81,41.30,42.34,69.64,31.11,39.25,28.17,69.37,152.14,92.79,18.08,14.27,39.85,44.76,28.90,51.13,32.83,60.59,34.65,22.94,63.44,122.63,6.82,115.86,9.61,23.63,10.78,13.19,14.10,10.66,10.58
371,2018-05-11,65.13,240.56,39.85,41.32,42.34,69.66,31.12,39.39,28.24,69.45,152.13,92.20,18.04,14.22,39.67,44.56,28.86,50.93,32.08,60.44,34.65,22.82,63.56,121.51,6.77,115.37,9.56,23.56,10.76,13.15,14.13,10.66,10.57
372,2018-05-10,64.68,238.99,39.68,41.13,42.22,69.10,30.94,39.11,28.03,69.25,150.79,92.04,17.88,14.12,39.40,44.17,28.48,50.61,32.00,59.91,34.14,22.68,62.86,121.31,6.75,115.21,9.54,23.55,10.75,13.15,14.15,10.66,10.58
373,2018-05-09,64.56,238.68,39.60,41.03,42.12,68.78,30.81,38.99,28.12,69.25,151.36,92.26,17.85,14.10,39.36,44.05,28.39,50.59,31.73,59.78,34.30,22.63,62.43,122.86,6.80,115.24,9.56,23.57,10.76,13.17,14.16,10.67,10.59
374,2018-05-08,64.65,239.30,39.68,40.91,41.98,68.51,30.70,39.03,28.22,69.44,151.81,91.65,17.84,14.12,39.30,44.03,28.20,50.42,31.76,60.05,34.81,22.83,60.53,121.40,6.71,115.03,9.54,23.52,10.75,13.15,14.16,10.68,10.59
375,2018-05-07,64.06,237.28,39.40,40.57,41.73,67.66,30.36,38.74,28.01,68.41,150.07,91.98,17.66,13.99,38.91,43.61,27.86,49.83,31.32,59.52,34.39,22.68,58.89,121.41,6.74,114.57,9.54,23.56,10.77,13.18,14.17,10.68,10.59
376,2018-05-06,64.39,238.55,39.56,40.77,41.94,68.02,30.50,38.99,28.28,69.13,150.45,93.07,17.78,14.08,39.12,43.93,28.03,50.09,31.12,59.77,34.58,22.75,58.87,121.56,6.74,114.49,9.53,23.53,10.75,13.14,14.16,10.68,10.59
377,2018-05-05,64.53,239.06,39.65,40.75,41.90,68.21,30.58,38.93,28.34,68.88,151.20,94.65,17.81,14.09,39.16,43.92,28.20,50.31,31.33,59.78,34.72,23.01,58.85,121.31,6.83,114.58,9.50,23.52,10.74,13.13,14.17,10.69,10.59
378,2018-05-04,64.47,238.83,39.61,40.65,41.77,68.18,30.55,38.84,28.20,68.50,151.09,95.37,17.88,14.15,39.36,44.19,28.29,50.42,31.17,60.00,34.93,23.17,59.04,121.13,6.84,114.45,9.50,23.51,10.74,13.12,14.18,10.68,10.60
379,2018-05-03,64.49,238.96,39.65,40.65,41.84,68.14,30.57,38.83,28.16,67.84,151.99,95.83,17.95,14.20,39.50,44.28,28.39,50.51,31.23,60.08,34.99,23.17,60.05,122.13,6.86,114.36,9.52,23.61,10.78,13.18,14.22,10.68,10.60
380,2018-05-02,64.74,239.80,39.79,40.81,41.92,68.51,30.69,39.00,28.14,67.90,152.02,95.52,18.03,14.28,39.60,44.56,28.45,50.86,31.39,60.14,35.42,23.12,60.28,121.63,6.87,114.60,9.52,23.64,10.79,13.18,14.23,10.68,10.60
381,2018-05-01,64.64,239.45,39.80,40.72,41.87,68.37,30.66,38.83,28.02,67.19,151.71,95.99,17.97,14.23,39.48,44.47,28.37,50.75,31.33,59.86,35.43,22.90,59.87,121.21,6.87,114.65,9.52,23.67,10.80,13.19,14.23,10.68,10.60
382,2018-04-30,64.74,239.50,39.85,40.83,41.99,68.94,30.94,38.75,27.79,66.56,151.56,96.18,18.03,14.27,39.58,44.69,28.45,51.10,31.74,59.82,35.64,22.94,60.42,121.65,6.92,115.26,9.52,23.69,10.80,13.17,14.20,10.69,10.61
383,2018-04-29,64.64,239.17,39.87,40.65,41.79,68.70,30.85,38.89,27.61,67.27,152.13,93.84,17.98,14.24,39.39,44.52,28.25,50.73,31.87,59.89,35.55,22.85,59.79,120.62,6.81,115.42,9.50,23.68,10.79,13.15,14.18,10.68,10.61
384,2018-04-28,64.46,238.41,39.85,40.57,41.77,68.60,30.92,38.84,27.67,67.28,150.73,93.50,18.00,14.25,39.45,44.50,28.38,51.16,31.96,60.02,35.60,22.98,60.52,121.19,6.79,116.15,9.52,23.66,10.78,13.14,14.18,10.67,10.61
385,2018-04-27,64.44,238.34,39.77,40.65,41.96,68.49,30.82,38.70,27.44,67.53,151.08,93.77,17.96,14.22,39.43,44.48,28.28,50.95,31.97,59.60,35.43,22.81,59.95,121.11,6.77,115.83,9.50,23.64,10.77,13.12,14.17,10.68,10.60
386,2018-04-26,64.39,237.96,39.66,40.72,41.92,68.73,30.89,38.71,27.32,67.34,151.14,92.58,17.91,14.19,39.26,44.36,28.16,50.89,31.68,59.66,35.58,22.70,59.91,120.67,6.74,116.25,9.51,23.64,10.77,13.11,14.17,10.68,10.61
387,2018-04-25,64.27,237.73,39.68,40.56,41.79,68.27,30.74,38.73,27.31,66.75,151.07,92.21,17.84,14.13,38.97,44.20,28.09,50.52,31.79,59.27,35.51,22.76,59.46,121.13,6.74,116.14,9.52,23.73,10.77,13.11,14.17,10.68,10.61
388,2018-04-24,64.53,238.48,39.93,40.76,42.02,68.78,31.03,39.03,27.35,67.37,152.65,91.73,17.81,14.09,38.91,44.00,28.19,50.78,32.01,59.44,35.59,22.80,59.55,120.90,6.71,115.80,9.47,23.64,10.74,13.07,14.17,10.68,10.61
389,2018-04-23,64.03,236.57,39.83,40.70,42.10,68.34,30.91,38.98,27.22,67.88,152.51,91.32,17.74,14.04,38.87,43.92,27.99,50.56,31.96,59.35,35.40,22.69,58.30,120.33,6.69,115.25,9.47,23.60,10.72,13.03,14.17,10.69,10.60
390,2018-04-22,63.93,236.27,39.71,40.56,41.98,68.08,30.80,38.87,27.43,67.82,153.99,91.03,17.76,14.05,38.99,44.03,28.12,50.66,31.92,59.32,35.74,22.69,59.07,121.35,6.69,115.59,9.51,23.63,10.74,13.04,14.18,10.68,10.61
391,2018-04-21,64.24,237.38,39.95,40.90,42.34,68.47,30.95,38.91,27.51,68.01,154.32,91.70,17.83,14.11,39.13,44.13,28.14,50.61,32.01,59.82,35.79,23.00,60.11,121.33,6.70,115.79,9.50,23.65,10.75,13.05,14.21,10.69,10.61
392,2018-04-20,64.13,236.99,39.89,40.86,42.28,68.34,30.86,38.89,27.68,68.21,155.43,91.48,17.79,14.08,39.01,44.04,28.09,50.52,31.82,59.60,36.06,22.97,60.50,121.80,6.67,115.94,9.53,23.69,10.77,13.08,14.22,10.69,10.61
393,2018-04-19,64.42,237.93,39.98,41.02,42.42,68.78,31.06,38.89,27.79,68.30,155.91,92.25,17.85,14.11,39.13,44.14,28.29,50.76,31.75,60.16,36.28,23.11,61.14,121.61,6.64,116.04,9.52,23.66,10.76,13.07,14.22,10.70,10.61
394,2018-04-18,64.08,236.70,39.70,40.73,42.11,68.40,30.93,38.63,27.94,68.42,155.58,92.04,17.88,14.14,39.14,44.22,28.23,50.58,31.77,60.30,35.98,23.11,61.48,122.39,6.64,116.42,9.58,23.72,10.79,13.10,14.24,10.69,10.62
395,2018-04-17,64.06,236.61,39.60,40.68,42.09,68.45,30.92,38.49,28.04,68.76,154.82,92.39,17.92,14.16,39.19,44.37,28.40,50.76,31.63,60.58,35.90,23.07,61.62,121.67,6.64,116.29,9.56,23.70,10.78,13.09,14.24,10.69,10.61
396,2018-04-16,63.99,236.42,39.51,40.65,42.05,68.26,30.83,38.44,28.06,68.85,154.61,93.15,17.89,14.13,39.13,44.34,28.45,50.69,31.79,60.29,35.69,23.07,61.97,122.13,6.65,116.27,9.58,23.73,10.80,13.10,14.24,10.69,10.61
397,2018-04-15,63.98,236.27,39.46,40.66,42.09,68.40,30.90,38.42,28.03,69.12,152.87,93.14,17.93,14.16,39.23,44.50,28.54,51.01,31.90,60.47,35.94,22.99,62.78,122.97,6.70,116.21,9.58,23.74,10.80,13.12,14.23,10.69,10.62
398,2018-04-14,63.89,235.85,39.38,40.64,42.03,68.38,30.89,38.41,28.15,69.08,153.37,92.93,17.92,14.16,39.23,44.52,28.47,51.04,31.88,60.51,36.01,22.96,62.85,123.82,6.70,116.42,9.59,23.76,10.81,13.15,14.23,10.69,10.63
399,2018-04-13,63.85,235.64,39.37,40.57,41.90,68.40,30.89,38.41,28.09,68.95,153.87,92.95,17.85,14.11,39.09,44.35,28.30,50.58,31.75,60.23,36.00,22.63,61.56,122.89,6.64,116.09,9.57,23.71,10.79,13.14,14.21,10.69,10.62
400,2018-04-12,63.94,236.02,39.47,40.52,41.88,68.41,30.91,38.25,27.93,68.66,154.03,93.38,17.84,14.11,39.10,44.28,28.25,50.48,31.73,60.04,36.35,22.47,61.08,122.79,6.61,115.87,9.57,23.69,10.78,13.12,14.20,10.69,10.62
401,2018-04-11,63.84,235.59,39.47,40.51,41.89,68.40,30.94,38.18,27.82,68.53,153.71,93.15,17.76,14.05,38.97,44.11,28.12,50.46,31.69,60.09,36.37,22.41,60.31,122.40,6.61,115.74,9.56,23.67,10.78,13.10,14.20,10.69,10.62
402,2018-04-10,63.69,235.04,39.34,40.43,41.78,68.28,30.85,38.11,27.75,67.92,153.48,93.08,17.62,13.94,38.69,43.77,27.91,50.03,31.72,59.46,35.99,22.23,59.39,122.08,6.54,115.53,9.54,23.67,10.78,13.09,14.19,10.69,10.62
403,2018-04-09,63.83,235.47,39.45,40.57,41.96,68.51,30.94,38.28,27.69,68.17,154.60,92.80,17.63,13.93,38.68,43.78,28.03,50.17,31.89,59.62,36.12,22.22,59.63,121.09,6.53,115.69,9.52,23.64,10.77,13.07,14.19,10.69,10.62
404,2018-04-08,63.89,235.65,39.51,40.63,42.08,68.59,31.01,38.42,27.78,68.79,154.73,93.78,17.64,13.94,38.75,43.81,28.05,50.34,31.80,59.82,36.15,22.22,59.55,120.52,6.58,115.98,9.52,23.65,10.78,13.09,14.20,10.70,10.62
405,2018-04-07,63.55,234.29,39.32,40.49,41.95,68.41,30.92,38.18,27.67,68.52,154.50,93.35,17.65,13.96,38.71,43.86,27.98,49.93,31.66,59.79,36.22,22.32,59.14,121.17,6.53,115.92,9.55,23.67,10.79,13.10,14.20,10.69,10.63
406,2018-04-06,63.48,233.98,39.28,40.36,41.83,68.46,31.00,38.13,27.54,68.26,153.90,93.44,17.65,13.97,38.79,43.81,27.86,49.90,31.63,59.71,36.11,22.44,58.56,120.83,6.52,115.83,9.53,23.68,10.79,13.08,14.19,10.70,10.63
